ID,createdAt,createdBy,modifiedAt,modifiedBy,referenceNumber,subProcessType_code,processType_code,processorTeam_ID,processorTeamName,stepNo,stepName,activityDescription,role,slaDays
edc95f1d-a67e-4054-9d3a-85c3d34e2ba7,2026-08-11T12:27:02.989,venkata.manisha@ext.dialog.lk,2026-08-11T12:27:02.989,venkata.manisha@ext.dialog.lk,STP-000238,NON_PO_INTERCONNECT_ROAM_PAY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,Credit team submits payment request (selects Interconnection and Roaming),The Credit team submits the payment request. ,,1
14d7b05b-b0d1-4b2a-8ee6-dad1a5212264,2026-08-11T12:27:24.678,venkata.manisha@ext.dialog.lk,2026-08-11T12:27:24.678,venkata.manisha@ext.dialog.lk,STP-000239,NON_PO_INTERCONNECT_ROAM_PAY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,Validation by Dialog credit team ,The Dialog credit team validates the request. Pass routes to UD Head Approval; fail routes to Request for Additional info.,,1
ef4fac69-6bc2-4684-902a-8443168eb056,2026-08-11T12:27:49.238,venkata.manisha@ext.dialog.lk,2026-08-11T12:27:49.238,venkata.manisha@ext.dialog.lk,STP-000240,NON_PO_INTERCONNECT_ROAM_PAY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,Routes to UD Head Approval,On a successful validation the request is routed to UD Head approval.,,1
cf2ebddd-1667-43f8-be59-9ce57b8fb71b,2026-08-11T12:29:10.596,venkata.manisha@ext.dialog.lk,2026-08-11T12:29:10.596,venkata.manisha@ext.dialog.lk,STP-000241,NON_PO_INTERCONNECT_ROAM_PAY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Document verification and Archival,Document verification and Archival,,1
8f03f82a-c065-44a5-95f8-7f61768a6113,2026-08-11T12:30:00.322,venkata.manisha@ext.dialog.lk,2026-08-11T12:30:00.322,venkata.manisha@ext.dialog.lk,STP-000242,NON_PO_INTERCONNECT_ROAM_PAY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
7241d6ad-cdce-4bb6-9b13-9e438efc2a29,2026-08-11T12:30:14.794,venkata.manisha@ext.dialog.lk,2026-08-11T12:30:14.794,venkata.manisha@ext.dialog.lk,STP-000243,NON_PO_INTERCONNECT_ROAM_PAY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Quality Check,Quality Check,,1
c3ceb0f4-332a-4a02-9d76-4e54c9608104,2026-08-11T12:30:31.888,venkata.manisha@ext.dialog.lk,2026-08-11T12:30:49.594,venkata.manisha@ext.dialog.lk,STP-000244,NON_PO_INTERCONNECT_ROAM_PAY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,7,Payment Completion,Payment voucher reference.,,1
673cf1c7-388b-4b30-92ce-3360c72d315a,2026-08-11T12:53:17.571,venkata.manisha@ext.dialog.lk,2026-08-11T12:53:17.571,venkata.manisha@ext.dialog.lk,STP-000245,NON_PO_CC_PAYMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User submits the request with WHT Clearance,Internal team user submits the credit card settlement request with WHT clearance. Mandatory input will be filled by user for WHT.,,1
7c3121cd-0f05-429a-9f36-5c456f996ce2,2026-08-11T12:53:41.623,venkata.manisha@ext.dialog.lk,2026-08-11T12:53:41.623,venkata.manisha@ext.dialog.lk,STP-000246,NON_PO_CC_PAYMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,LOA Approval,LOA approval is obtained.,,1
038a53c4-a338-4ae7-85e6-356d9b8537de,2026-08-11T12:53:59.767,venkata.manisha@ext.dialog.lk,2026-08-11T12:53:59.767,venkata.manisha@ext.dialog.lk,STP-000247,NON_PO_CC_PAYMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,Payment confirmation by CC Custodian,The Credit Card Custodian confirms the payment.,,1
8622c196-db0a-41b7-a044-4176fd5067cb,2026-08-11T12:54:23.893,venkata.manisha@ext.dialog.lk,2026-08-11T12:54:23.893,venkata.manisha@ext.dialog.lk,STP-000248,NON_PO_CC_SETTLEMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,CC Custodian submits CC settlement request ,"The CC Custodian submits the settlement request. Where an SES or other supporting documents are not available, a task is raised to the user to provide them before processing continues.",,1
5ff1b06d-1e57-4a81-bd15-85ba2692ec14,2026-08-11T12:56:00.475,venkata.manisha@ext.dialog.lk,2026-08-11T12:56:00.475,venkata.manisha@ext.dialog.lk,STP-000249,NON_PO_CC_SETTLEMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,Payment Approval,Payment Approval,,1
64a9cba9-8345-4329-b975-9c05db7324bb,2026-08-11T12:56:22.902,venkata.manisha@ext.dialog.lk,2026-08-11T12:56:22.902,venkata.manisha@ext.dialog.lk,STP-000250,NON_PO_CC_SETTLEMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
3e9d2b41-d6fc-4cdb-bcd2-d8c1c4120c25,2026-08-11T12:56:38.339,venkata.manisha@ext.dialog.lk,2026-08-11T12:56:38.339,venkata.manisha@ext.dialog.lk,STP-000251,NON_PO_CC_SETTLEMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
ee079590-6aa7-4a9c-b406-4503610cf32f,2026-08-11T12:57:09.677,venkata.manisha@ext.dialog.lk,2026-08-11T12:57:09.677,venkata.manisha@ext.dialog.lk,STP-000252,NON_PO_CC_SETTLEMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Quality Check,Quality Check,,1
adac50a8-da8a-4c68-bd15-32c923b83369,2026-08-11T12:57:23.733,venkata.manisha@ext.dialog.lk,2026-08-11T12:57:23.733,venkata.manisha@ext.dialog.lk,STP-000253,NON_PO_CC_SETTLEMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Payment Completion,Payment Completion,,1
52e02e85-d3bd-4284-9847-b83b5c82bd46,2026-08-11T13:04:24.314,venkata.manisha@ext.dialog.lk,2026-08-11T13:04:24.314,venkata.manisha@ext.dialog.lk,STP-000254,NON_PO_IMPORT_DGC-ADV,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User raises the request Selects (DGC Advance),The MSP import team raises the DGC advance request. ,,1
4a76bafd-e939-48fb-b361-092b287f9e4a,2026-08-11T13:06:19.302,venkata.manisha@ext.dialog.lk,2026-08-11T13:06:19.302,venkata.manisha@ext.dialog.lk,STP-000255,NON_PO_IMPORT_DGC-ADV,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,Validation and LOA Approval,LOA approval and Validation is done by the user. ,,1
f8d36862-7bb4-41b3-8cc8-1b1aaa7da79e,2026-08-11T13:06:55.272,venkata.manisha@ext.dialog.lk,2026-08-11T13:06:55.272,venkata.manisha@ext.dialog.lk,STP-000256,NON_PO_IMPORT_DGC-ADV,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,LoA approval,For above 1 million (Pop up only based on the amount input),,1
b9ce055f-aab8-42a5-9ba1-273548a5850b,2026-08-11T13:07:14.681,venkata.manisha@ext.dialog.lk,2026-08-11T13:07:14.681,venkata.manisha@ext.dialog.lk,STP-000257,NON_PO_IMPORT_DGC-ADV,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
9306e725-9483-44a2-a063-0ceb05b32b69,2026-08-11T13:07:33.872,venkata.manisha@ext.dialog.lk,2026-08-11T13:07:33.872,venkata.manisha@ext.dialog.lk,STP-000258,NON_PO_IMPORT_DGC-ADV,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
f4d36bf8-ea8c-4e24-ac5c-f5c60d6370d0,2026-08-11T13:07:59,venkata.manisha@ext.dialog.lk,2026-08-11T13:07:59,venkata.manisha@ext.dialog.lk,STP-000259,NON_PO_IMPORT_DGC-ADV,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Quality Check,Quality Check,,1
ca9d5059-9225-42a3-b2a3-8addab7fd7e2,2026-08-11T13:08:26.689,venkata.manisha@ext.dialog.lk,2026-08-11T13:08:26.689,venkata.manisha@ext.dialog.lk,STP-000260,NON_PO_IMPORT_DGC-ADV,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,7,Payment Completion,Payment Completion,,1
6f794fce-53c1-4192-834e-c8e1a04966a3,2026-08-11T13:08:50.204,venkata.manisha@ext.dialog.lk,2026-08-11T13:08:50.204,venkata.manisha@ext.dialog.lk,STP-000261,NON_PO_IMPORT_DGC-ADV,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,8,GRN confirmation and submit settlement request,GRN confirmation and submit settlement request,,1
f2654797-b7a7-4e6f-b33e-ee3d46a12bd3,2026-08-11T13:09:07.554,venkata.manisha@ext.dialog.lk,2026-08-11T13:09:07.554,venkata.manisha@ext.dialog.lk,STP-000262,NON_PO_IMPORT_DGC-ADV,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,9,Advance clearance and document archival,Advance clearance and document archival,,1
73fb3b32-a45f-4360-9712-5d019e7f17a4,2026-08-11T13:09:24.36,venkata.manisha@ext.dialog.lk,2026-08-11T13:09:24.36,venkata.manisha@ext.dialog.lk,STP-000263,NON_PO_IMPORT_DGC-ADV,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,10,Quality Check,Quality Check,,1
46ddaf3f-50f5-4537-aeb7-406e262d37e2,2026-08-11T13:10:47.701,venkata.manisha@ext.dialog.lk,2026-08-11T13:10:47.701,venkata.manisha@ext.dialog.lk,STP-000264,NON_PO_IMPORT_DGC-ADV,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,11,Payment Completion,Payment Completion,,1
485c5c1a-e508-4c13-a4dd-03c29c0c3365,2026-08-11T13:12:04.644,venkata.manisha@ext.dialog.lk,2026-08-11T13:12:04.644,venkata.manisha@ext.dialog.lk,STP-000265,NON_PO_IMPORT_DGC-DIRECT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User raises the request Selects (DGC Direct),The MSP import team raises the DGC Direct request. ,,1
d7edaf15-e4f5-4da2-8d70-a7522b9235a6,2026-08-11T13:12:39.214,venkata.manisha@ext.dialog.lk,2026-08-11T13:12:39.214,venkata.manisha@ext.dialog.lk,STP-000266,NON_PO_IMPORT_DGC-DIRECT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,Validation and LOA Approval,LOA approval and Validation is done by the user. ,,1
2baf5fa1-f1c5-4331-8fc3-24221532951b,2026-08-11T13:12:59.06,venkata.manisha@ext.dialog.lk,2026-08-11T13:12:59.06,venkata.manisha@ext.dialog.lk,STP-000267,NON_PO_IMPORT_DGC-DIRECT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,LoA approval,For above 1 million (Pop up only based on the amount input),,1
caccab4f-35b4-4e29-9138-31163fd8b778,2026-08-11T13:13:18.689,venkata.manisha@ext.dialog.lk,2026-08-11T13:13:18.689,venkata.manisha@ext.dialog.lk,STP-000268,NON_PO_IMPORT_DGC-DIRECT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
9d1a8bbd-763d-47dc-aee0-b048c15a595d,2026-08-11T13:13:32.805,venkata.manisha@ext.dialog.lk,2026-08-11T13:13:32.805,venkata.manisha@ext.dialog.lk,STP-000269,NON_PO_IMPORT_DGC-DIRECT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
ee83e6a8-32c4-4214-ac63-17d211505aa7,2026-08-11T13:13:46.783,venkata.manisha@ext.dialog.lk,2026-08-11T13:13:46.783,venkata.manisha@ext.dialog.lk,STP-000270,NON_PO_IMPORT_DGC-DIRECT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Quality Check,Quality Check,,1
4747e15c-573b-4ee5-b442-5346f5d52d22,2026-08-11T13:14:16.688,venkata.manisha@ext.dialog.lk,2026-08-11T13:14:16.688,venkata.manisha@ext.dialog.lk,STP-000271,NON_PO_IMPORT_DGC-DIRECT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,7,Payment Completion,Payment Completion,,1
03366e0d-3fd2-4ac0-b29e-f89e4342f3c3,2026-08-11T13:25:17.25,venkata.manisha@ext.dialog.lk,2026-08-11T13:25:17.25,venkata.manisha@ext.dialog.lk,STP-000272,NON_PO_TAX_LIABILITY_PAY_OTTP,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,Tax team submits request (selects OTTP),"The Tax team submits the request and selects the OTTP payment type. 
For HR related payments, LoA approval will be applicable. For Tax related payments, LoA approval will be applicable only for payments more than 1 million LKR.",,1
d78abd8c-de6e-426a-a066-7f99d72ca686,2026-08-11T13:25:53.444,venkata.manisha@ext.dialog.lk,2026-08-11T13:25:53.444,venkata.manisha@ext.dialog.lk,STP-000273,NON_PO_TAX_LIABILITY_PAY_OTTP,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,Non-PO LOA Approval,LoA approval will be triggered based on the user input.,,1
4eef1b59-2e6e-410c-bf67-ae5f90034864,2026-08-11T13:26:07.842,venkata.manisha@ext.dialog.lk,2026-08-11T13:26:07.842,venkata.manisha@ext.dialog.lk,STP-000274,NON_PO_TAX_LIABILITY_PAY_OTTP,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
4f230808-d2cf-47c6-8b3b-267b41fb5947,2026-08-11T13:26:23.355,venkata.manisha@ext.dialog.lk,2026-08-11T13:26:23.355,venkata.manisha@ext.dialog.lk,STP-000275,NON_PO_TAX_LIABILITY_PAY_OTTP,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
8189628c-f424-479e-8130-b53959c6a998,2026-08-11T13:27:07.304,venkata.manisha@ext.dialog.lk,2026-08-11T13:27:07.304,venkata.manisha@ext.dialog.lk,STP-000276,NON_PO_TAX_LIABILITY_PAY_OTTP,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Quality Check,Quality Check,,1
00647634-cc8b-4277-a627-fdc20dd07a77,2026-08-11T13:27:30.176,venkata.manisha@ext.dialog.lk,2026-08-11T13:27:30.176,venkata.manisha@ext.dialog.lk,STP-000277,NON_PO_TAX_LIABILITY_PAY_OTTP,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Payment Completion,Payment Completion,,1
4afc317f-cdbc-4f2e-b0b5-53e34646de1a,2026-08-11T13:29:13.461,venkata.manisha@ext.dialog.lk,2026-08-11T13:29:13.461,venkata.manisha@ext.dialog.lk,STP-000278,NON_PO_TAX_LIAB_PAY_PAYORDER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,Tax team submits request (Pay Order type),"The Tax team submits the request and selects the Pay Order payment type. 
For HR related payments, LoA approval will be applicable. For Tax related payments, LoA approval will be applicable only for payments more than 1 million LKR.",,1
5ad5a1e7-6343-426d-bb64-8f3b11742e16,2026-08-11T13:29:37.7,venkata.manisha@ext.dialog.lk,2026-08-11T13:29:37.7,venkata.manisha@ext.dialog.lk,STP-000279,NON_PO_TAX_LIAB_PAY_PAYORDER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,Non-PO LOA Approval,LoA approval will be triggered based on the user input.,,1
bc0ecc91-4fc9-4d80-9a50-dfb447a7e2ed,2026-08-11T13:33:16.724,venkata.manisha@ext.dialog.lk,2026-08-11T13:33:16.724,venkata.manisha@ext.dialog.lk,STP-000280,NON_PO_TAX_LIAB_PAY_PAYORDER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
e2905159-50e7-45af-ba34-798e9af3051d,2026-08-11T13:45:40.8,venkata.manisha@ext.dialog.lk,2026-08-11T13:45:40.8,venkata.manisha@ext.dialog.lk,STP-000281,NON_PO_TAX_LIAB_PAY_PAYORDER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
e9403ed9-059e-4513-92b0-54c257bc252b,2026-08-11T13:45:54.779,venkata.manisha@ext.dialog.lk,2026-08-11T13:45:54.779,venkata.manisha@ext.dialog.lk,STP-000282,NON_PO_TAX_LIAB_PAY_PAYORDER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Quality Check,Quality Check,,1
a5080cfb-403d-4ae7-a29a-5dadc6e8b57c,2026-08-11T13:46:13.852,venkata.manisha@ext.dialog.lk,2026-08-11T13:46:13.852,venkata.manisha@ext.dialog.lk,STP-000283,NON_PO_TAX_LIAB_PAY_PAYORDER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Payment Completion,Payment Completion,,1
aa83fe80-94fc-4a39-a546-98fcdd98c128,2026-08-11T13:46:28.63,venkata.manisha@ext.dialog.lk,2026-08-11T13:46:28.63,venkata.manisha@ext.dialog.lk,STP-000284,NON_PO_TAX_LIAB_PAY_PAYORDER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,7,Update Pay Order deposit status,Update Pay Order deposit status,,1
5dedf430-26c4-41a9-893a-2392f9233f89,2026-08-11T04:29:31.984,venkata.manisha@ext.dialog.lk,2026-08-11T13:56:30.907,venkata.manisha@ext.dialog.lk,STP-000040,DIRECT_NON_PO_REIMB_LIAB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,Non-PO LoA Approval,Non-PO LoA Approval,,1
b6d7df75-0e7e-449b-bd8f-79009a497e6f,2026-08-11T04:28:55.366,venkata.manisha@ext.dialog.lk,2026-08-11T13:56:37.542,venkata.manisha@ext.dialog.lk,STP-000039,DIRECT_NON_PO_REIMB_LIAB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User submits the request,Internal team user submits the request by selecting either reimbursement or others.  ,,1
b56154d1-1236-4310-ab5b-3e89dbcdd709,2026-08-11T04:30:37.411,venkata.manisha@ext.dialog.lk,2026-08-11T13:56:43.39,venkata.manisha@ext.dialog.lk,STP-000042,DIRECT_NON_PO_REIMB_LIAB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Quality Check ,Quality Check ,,1
b7367717-74ac-45a5-98da-cd59edc0dde9,2026-08-11T04:30:03.623,venkata.manisha@ext.dialog.lk,2026-08-11T13:56:49.777,venkata.manisha@ext.dialog.lk,STP-000041,DIRECT_NON_PO_REIMB_LIAB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV Confirmation and Document Archiving	,IV Confirmation and Document Archiving	,,1
6c321410-09a2-4cb6-8242-f3de0489242b,2026-08-11T13:58:35.983,venkata.manisha@ext.dialog.lk,2026-08-11T13:58:35.983,venkata.manisha@ext.dialog.lk,STP-000285,DIRECT_NON_PO_REIMB_PAYMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User submits the request,Internal team user submits the request by selecting either reimbursement or others. ,,1
a900aeaa-7a38-49aa-80b5-72fc807f44db,2026-08-11T13:58:57.55,venkata.manisha@ext.dialog.lk,2026-08-11T13:58:57.55,venkata.manisha@ext.dialog.lk,STP-000286,DIRECT_NON_PO_REIMB_PAYMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,Non-PO LoA Approval,Non-PO LoA Approval,,1
418fe84c-9897-4e94-939f-6edc7b41ac4e,2026-08-11T13:59:11.146,venkata.manisha@ext.dialog.lk,2026-08-11T13:59:11.146,venkata.manisha@ext.dialog.lk,STP-000287,DIRECT_NON_PO_REIMB_PAYMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
4160909c-403e-4074-b68d-81afd42de27c,2026-08-11T13:59:34.591,venkata.manisha@ext.dialog.lk,2026-08-11T14:01:41.329,venkata.manisha@ext.dialog.lk,STP-000288,DIRECT_NON_PO_REIMB_PAYMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
e14202ac-8af7-47d9-aeb2-1a53868e866a,2026-08-11T13:59:50.428,venkata.manisha@ext.dialog.lk,2026-08-11T14:02:05.335,venkata.manisha@ext.dialog.lk,STP-000289,DIRECT_NON_PO_REIMB_PAYMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Quality Check ,Quality Check ,,1
1b4f6f21-91b5-4ac2-99a9-98ee8376541e,2026-08-11T14:00:02.717,venkata.manisha@ext.dialog.lk,2026-08-11T14:02:10.901,venkata.manisha@ext.dialog.lk,STP-000290,DIRECT_NON_PO_REIMB_PAYMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Payment Completion,Payment Completion,,1
c9bd29cd-75bb-447e-a613-ea436bd1be9b,2026-08-12T04:26:50.568,venkata.manisha@ext.dialog.lk,2026-08-12T04:26:50.568,venkata.manisha@ext.dialog.lk,STP-000291,PO_BEFORE_INVOICE_NON_ADV_LIAB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User submits the invoice and/or credit note with WHT certificate or reference,Internal user submits the invoice and/or credit note together with the WHT certificate or reference.,,1
0dbf6f4c-fb40-4458-9537-8ef2442e2be4,2026-08-12T04:27:48.691,venkata.manisha@ext.dialog.lk,2026-08-12T04:27:48.691,venkata.manisha@ext.dialog.lk,STP-000292,PO_BEFORE_INVOICE_NON_ADV_LIAB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
37d57231-df5c-4d25-96c2-6a88b5a823d9,2026-08-12T04:28:02.973,venkata.manisha@ext.dialog.lk,2026-08-12T04:28:02.973,venkata.manisha@ext.dialog.lk,STP-000293,PO_BEFORE_INVOICE_NON_ADV_LIAB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,Quality Check,Quality Check,,1
9b2e594b-2c32-4701-97cb-1c0309dc7718,2026-08-12T04:29:07.118,venkata.manisha@ext.dialog.lk,2026-08-12T04:29:07.118,venkata.manisha@ext.dialog.lk,STP-000294,PO_AFTER_INVOICE_NON_ADV_LIAB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User submits the invoice with WHT clearance or reference.,Internal user submits the invoice together with the WHT clearance or reference.,,1
2f83574c-fd4a-4f0b-a997-b3ba40fe2a6a,2026-08-12T04:29:43.172,venkata.manisha@ext.dialog.lk,2026-08-12T04:29:43.172,venkata.manisha@ext.dialog.lk,STP-000295,PO_AFTER_INVOICE_NON_ADV_LIAB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
cb49dbcd-a753-45cc-ac26-782687d8a063,2026-08-12T04:29:58.9,venkata.manisha@ext.dialog.lk,2026-08-12T04:29:58.9,venkata.manisha@ext.dialog.lk,STP-000296,PO_AFTER_INVOICE_NON_ADV_LIAB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,Quality Check,Quality Check,,1
bb979d36-756d-457f-a54b-1f04fd957cf3,2026-08-11T07:43:16.27,venkata.manisha@ext.dialog.lk,2026-08-12T04:45:59.526,venkata.manisha@ext.dialog.lk,STP-000087,PO_AFTER_INVOICE_ADV_STLMT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,Quality Check,Quality Check,,1
f776adec-11c5-4ce0-8632-2b85dfc4ffaa,2026-08-11T07:43:45.424,venkata.manisha@ext.dialog.lk,2026-08-12T04:46:10.683,venkata.manisha@ext.dialog.lk,STP-000088,PO_AFTER_INVOICE_ADV_STLMT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,Payment Completion,Payment Completion,,1
f5438472-5f25-4d0c-829d-4159e7eff04e,2026-08-11T07:42:34.367,venkata.manisha@ext.dialog.lk,2026-08-12T04:46:18.246,venkata.manisha@ext.dialog.lk,STP-000086,PO_AFTER_INVOICE_ADV_STLMT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,Payment Run,Payment Run,,1
445aadae-6b5b-48dd-8211-638157001a2d,2026-08-11T07:34:32.534,venkata.manisha@ext.dialog.lk,2026-08-12T04:50:09.588,venkata.manisha@ext.dialog.lk,STP-000080,PO_BEFORE_INVOICE_ADV_STLMT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,Payment Run,Payment Run,,1
7637dd3a-d339-4619-8b0d-537fc16d2dcb,2026-08-11T07:35:28.964,venkata.manisha@ext.dialog.lk,2026-08-12T04:51:12.876,venkata.manisha@ext.dialog.lk,STP-000082,PO_BEFORE_INVOICE_ADV_STLMT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,Payment Completion,Payment Completion,,1
af68d670-4c19-445b-b038-1eee34c4bf85,2026-08-11T07:34:47.183,venkata.manisha@ext.dialog.lk,2026-08-12T04:51:17.111,venkata.manisha@ext.dialog.lk,STP-000081,PO_BEFORE_INVOICE_ADV_STLMT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,Quality Check,Quality Check,,1
df5961a8-5c6b-427e-a6d3-8178955da0e3,2026-08-11T07:33:42.818,venkata.manisha@ext.dialog.lk,2026-08-13T08:00:58.127,venkata.manisha@ext.dialog.lk,STP-000078,PO_BEFORE_INVOICE_ADV_100%STLM,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,Quality Check,Quality Check,,1
81338870-ae82-454c-8528-29527b36569b,2026-08-11T07:33:08.409,venkata.manisha@ext.dialog.lk,2026-08-13T08:01:03.258,venkata.manisha@ext.dialog.lk,STP-000077,PO_BEFORE_INVOICE_ADV_100%STLM,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,Document Archiving,Document Archiving,,1
45de85da-a6ab-4d06-aed3-d3937ee09a82,2026-08-11T07:34:08.665,venkata.manisha@ext.dialog.lk,2026-08-13T08:01:09.331,venkata.manisha@ext.dialog.lk,STP-000079,PO_BEFORE_INVOICE_ADV_100%STLM,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,Payment Completion,I2P team will update with clearing doc number.,,1
dc9be70a-4105-482a-8691-7811a10d8380,2026-08-11T07:41:55.503,venkata.manisha@ext.dialog.lk,2026-08-13T08:07:06.656,venkata.manisha@ext.dialog.lk,STP-000085,PO_AFTER_INVOICE_ADV_100%STLMT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,Payment Completion,I2P team will update with clearing doc number.,,1
